103,42928,1200,2,0,0,0,0,12,8,133,1116,102,1,0,2,
104,42928,1200,2,0,0,0,0,9,9,129,1219,98,17,0,2,
105,42928,1200,2,0,0,0,0,2,11,124,1031,93,21,0,2,
106,42928,1200,2,0,0,0,0,52,1,123,1165,92,6,0,2,
107,42928,1200,2,0,0,0,0,49,4,121,1088,90,9,0,2,
108,42928,1200,2,0,0,0,0,13,5,119,1050,88,15,0,2,
109,42928,1200,2,0,0,0,0,29,12,118,1122,87,3,0,2,
110,42928,1200,2,0,0,0,0,30,2,117,1108,86,5,0,2,
111,42928,1200,2,0,0,0,0,51,10,117,1103,86,22,0,2,
112,42928,1200,2,0,0,0,0,53,3,115,1200,84,14,0,2,
113,42928,1200,2,0,0,0,0,46,6,115,1098,84,7,0,2,
114,42928,1200,2,0,0,0,0,38,7,114,1126,83,10,0,2,
