38,42768,1650,3,0,0,1,8,2,8,120,1004,67,11,0,3,101.33
38,42736,1600,3,1,1,0,6,2,3,123,1016,70,11,0,0,96.37
38,42715,1400,3,1,0,1,6,9,2,127,1007,73,11,0,0,83.43
38,42704,1800,3,0,0,1,1,2,6,130,1005,76,11,0,3,112.19
38,42686,1600,3,1,4,1,2,16,5,128,1017,76,11,0,0,96.46
39,42868,1400,4,1,2,1,3,28,6,130,1125,56,22,0,2,84.39
39,42848,1650,4,1,5,3,2,37,4,131,1134,58,22,1,2,100.98
39,42827,1400,4,1,1,0,5,0,1,133,1133,60,22,0,2,83
39,42806,1000,3,1,3,1,12,26,11,117,1146,62,22,0,1,57.9
39,42704,1200,3,0,0,1,9,5,10,119,1144,64,6,0,2,70.84
39,42690,1200,3,0,2,1,8,28,2,118,1145,65,6,0,2,70.21
39,42662,1200,3,0,2,1,8,28,1,118,1135,65,6,0,2,70.77
39,42655,1650,3,0,6,1,3,28,8,125,1144,70,6,0,0,102.47
39,42644,1600,3,1,4,1,2,4,8,131,1138,74,6,0,0,96.59
39,42624,1600,3,1,2,1,2,42,8,130,1121,77,6,0,2,97.22
39,42616,1400,3,1,6,1,1,4,7,133,1125,79,6,0,2,84.37
39,42547,1600,2,1,0,0,11,26,6,118,1124,83,6,0,2,95.21
39,42536,1650,2,0,6,0,8,15,8,118,1131,85,6,0,3,101.28
39,42491,1400,2,1,6,1,8,28,7,114,1133,85,6,0,0,83.19
40,42897,2200,4,1,2,0,8,19,1,126,1120,53,17,0,3,135.96
40,42876,1800,4,1,3,1,7,12,9,127,1132,53,17,0,2,110.02
40,42862,2000,4,1,4,0,8,9,9,125,1121,53,17,0,3,123.96
40,42851,2200,4,0,2,1,10,4,9,117,1119,47,17,0,3,136.51
40,42842,1800,4,1,3,0,11,4,9,121,1123,49,17,0,2,109.13
40,42823,1650,4,0,3,0,6,10,2,124,1117,51,17,0,2,100.36
40,42806,2200,4,1,3,1,5,28,3,127,1138,53,17,0,3,138.31
40,42774,2200,4,0,6,1,6,17,6,126,1135,53,17,0,3,142.38
40,42765,2000,4,1,6,1,9,28,1,124,1129,51,17,0,3,124.58
40,42743,1800,4,1,2,0,5,7,7,127,1137,53,17,0,2,108.77
40,42731,1800,4,1,4,1,8,43,8,126,1124,54,17,0,2,108.84
40,42718,2200,4,0,2,0,3,7,4,127,1123,54,17,0,3,137.12
40,42704,1800,4,0,0,1,5,7,12,128,1134,54,17,0,3,112.97
40,42690,1650,4,0,2,1,6,7,9,122,1121,49,17,0,2,100.64
40,42669,2200,4,0,3,0,4,7,3,121,1123,48,17,0,3,138.48
40,42655,1800,4,0,6,1,7,4,3,126,1114,49,17,0,3,111.94
40,42644,1800,4,1,4,2,6,7,8,122,1121,49,17,0,2,108.18
40,42634,1650,4,0,2,0,5,28,7,126,1111,49,17,0,3,101.69
40,42547,2000,4,1,0,0,9,4,12,122,1099,49,17,0,3,124.17
40,42530,1650,4,0,0,1,8,7,8,122,1116,49,17,0,3,102.56
40,42508,2200,4,0,6,1,11,7,1,118,1119,42,17,0,3,137.54
40,42491,2200,5,1,6,1,3,7,9,133,1097,38,17,0,3,137.97
40,42463,1600,5,1,1,1,6,4,11,131,1117,38,17,0,2,96.31
40,42452,2200,5,0,2,2,4,4,7,127,1123,33,17,0,3,139.16
40,42431,1800,5,0,3,1,4,10,5,129,1112,35,17,0,3,111.6
40,42417,1800,5,0,6,1,4,1,1,129,1107,35,17,0,5,111.19
40,42406,2000,5,1,1,1,3,1,5,129,1126,36,17,0,3,124.59
40,42382,2200,5,0,6,1,1,10,12,133,1115,39,17,0,3,140.56
40,42370,1600,4,1,1,1,14,9,7,114,1105,41,17,0,3,96.49
40,42340,1800,4,0,3,1,12,18,2,117,1110,43,17,0,3,112.8
40,42319,1650,4,0,6,1,9,18,8,118,1123,45,17,0,3,102.11
40,42287,1600,4,1,2,1,12,18,7,120,1127,47,17,0,3,96.93
40,42275,1600,4,1,0,1,9,9,12,121,1116,48,17,0,3,97.66
40,42182,1600,4,1,3,0,6,1,6,128,1102,53,17,0,6,96.24
40,42155,1800,4,1,0,0,5,18,1,127,1114,55,17,0,3,111.88
40,42144,1800,4,0,2,5,3,1,1,130,1129,57,17,0,3,113.18
40,42133,1400,4,1,1,0,4,28,12,130,1126,57,17,0,0,83.66
41,42893,1650,4,0,0,0,7,25,3,125,1188,51,5,0,0,101.44
41,42872,1650,4,0,6,0,9,25,2,126,1196,50,5,0,0,100.6
41,42845,1650,4,0,6,0,4,25,6,126,1184,52,5,0,3,102.24
41,42837,1650,4,0,0,1,1,30,7,132,1190,54,5,0,3,102.17
41,42816,1800,4,0,2,1,2,25,9,130,1186,55,5,0,3,111.14
41,42802,1650,4,0,0,1,2,7,6,128,1184,55,5,0,0,101.06
41,42781,1650,4,0,2,0,2,1,5,130,1192,55,5,0,2,99.94
41,42760,1650,4,0,3,1,3,0,5,130,1190,55,5,0,3,101.76
41,42739,1650,4,0,0,1,9,0,5,120,1178,47,5,0,3,100.81
41,42711,1650,4,0,6,0,9,11,1,120,1161,46,5,0,2,101.08
41,42704,1800,4,0,0,1,10,16,11,120,1166,46,5,0,3,112.22
41,42683,1650,5,0,6,1,1,0,12,133,1166,40,5,0,2,101.76
41,42669,2200,4,0,3,0,10,30,8,115,1167,42,5,0,3,139.01
41,42655,1800,4,0,6,1,11,30,1,120,1167,43,5,0,3,112.38
41,42644,1800,4,1,4,2,10,30,6,116,1168,43,5,0,2,108.21
41,42634,1650,4,0,2,0,10,2,5,120,1172,43,5,0,3,102.66
41,42536,1800,5,0,6,0,5,0,9,128,1139,33,5,0,3,109.59
41,42522,1650,5,0,3,1,6,0,3,125,1151,32,5,0,0,100.98
41,42452,2200,5,0,2,2,3,6,8,128,1140,34,5,0,3,139.77
41,42442,1800,5,1,3,1,5,33,7,129,1146,36,5,0,2,109.63
41,42410,1600,5,1,2,1,3,3,9,131,1144,38,5,0,3,97.2
41,42393,1800,4,1,5,3,11,26,2,116,1147,43,5,1,3,116.2
41,42365,1800,4,1,4,1,11,3,3,122,1139,48,5,0,5,109.91
41,42357,1600,4,1,3,1,7,26,8,128,1147,53,5,0,3,97.63
41,42344,1650,4,1,5,1,2,26,12,129,1153,57,5,1,3,102.78
41,42309,1650,4,0,0,1,1,30,8,133,1148,60,5,0,1,104.03
41,42281,1650,3,1,5,3,9,8,4,119,1166,63,5,1,3,104.66
41,42266,1400,3,1,3,0,10,14,6,119,1164,65,5,0,0,85.47
41,42078,1400,3,1,0,1,9,26,8,120,1150,67,5,0,0,83.86
42,42876,1800,4,1,3,1,9,0,11,122,1088,48,0,0,2,109.33
42,42834,1800,5,1,2,0,2,10,8,133,1085,40,0,0,3,108.57
42,42816,1650,5,0,2,1,6,10,8,128,1085,35,0,0,2,100.64
42,42792,1400,5,1,6,1,7,1,1,128,1077,35,0,0,0,83.36
42,42757,1400,5,1,0,1,6,10,7,127,1087,35,0,0,2,83.42
42,42701,1400,5,1,2,1,12,10,10,122,1085,29,0,0,2,83.11
42,42690,1200,5,0,2,1,10,4,3,122,1095,28,0,0,2,70.84
42,42445,1000,5,0,6,1,6,2,9,129,1092,36,0,0,0,59.69
42,42424,1200,5,0,2,1,1,10,1,133,1097,40,0,0,2,71.72
42,42403,1000,4,0,0,1,10,9,6,117,1100,44,0,0,1,58.91
42,42365,1200,4,1,4,1,13,8,7,118,1087,47,0,0,2,71.47
42,42329,1200,4,1,1,1,12,30,11,123,1103,50,0,0,2,71.56
42,42281,1000,4,1,1,2,5,8,11,126,1102,52,0,0,1,58.64
42,42256,1200,4,0,0,1,6,10,10,125,1103,52,0,0,0,71.75
43,42897,1600,4,1,2,0,12,29,2,118,1069,44,2,0,2,95.56
43,42872,1650,4,0,6,0,10,0,6,120,1054,44,2,0,0,100.66
43,42862,2000,4,1,4,0,12,3,2,119,1059,47,2,0,3,123.68
43,42842,1800,4,1,3,0,10,25,3,122,1072,50,2,0,2,109.61
43,42816,1800,4,0,2,1,5,7,11,127,1056,52,2,0,3,111.89
43,42781,1650,4,0,2,0,5,7,12,128,1069,53,2,0,2,100.05
43,42726,1650,4,0,3,0,5,19,1,127,1063,54,2,0,2,101.13
43,42676,1800,4,1,5,1,3,25,6,129,1082,56,22,1,0,110.43
43,42644,1800,4,1,4,2,3,4,3,131,1077,58,22,0,2,108.27
43,42634,1800,4,0,2,0,2,10,4,132,1067,59,22,0,0,111.34
43,42552,1650,3,1,5,1,1,2,6,116,1073,63,22,1,2,99.86
43,42543,2200,3,0,2,0,9,8,9,118,1071,65,22,0,3,138.75
43,42522,1800,3,0,3,1,9,3,6,119,1065,65,22,0,2,110.29
43,42501,1800,3,0,0,1,9,3,10,116,1067,63,22,0,2,110.24
43,42470,1800,3,1,2,2,12,3,11,116,1066,63,22,0,2,108.88
43,42449,1600,3,1,0,1,13,3,11,114,1064,61,22,0,2,95.57
43,42438,1800,4,0,0,2,1,0,5,133,1063,60,22,0,3,111.13
43,42403,1800,4,0,0,1,3,34,4,131,1066,58,22,0,2,110.41
43,42386,1800,3,1,3,2,14,26,11,116,1068,60,22,0,3,108.5
43,42375,2200,3,0,0,1,12,28,2,113,1058,62,22,0,3,139.07
43,42351,1800,3,1,0,1,12,28,6,119,1070,62,22,0,3,109.29
43,42337,1600,3,1,2,1,12,3,12,119,1076,63,22,0,3,95.74
43,42302,1600,3,1,0,0,14,15,6,122,1061,65,22,0,2,96.2
43,42291,1800,3,0,6,1,8,23,1,119,1071,66,22,0,2,111.14
43,42270,1650,3,0,2,1,5,23,2,122,1071,66,22,0,0,101.33
43,42260,1600,3,1,2,0,10,23,2,120,1074,66,22,0,3,96.55
43,42176,1600,3,1,2,1,8,17,6,124,1048,70,22,0,2,97.97
43,42162,1800,3,1,5,1,4,17,5,127,1039,72,22,1,0,108.97
43,42155,1600,3,1,0,0,8,18,4,126,1046,72,22,0,2,96.33
43,42127,1600,3,1,4,0,8,18,5,124,1052,71,22,0,2,95.98
43,42113,1600,3,1,3,0,3,17,6,127,1048,73,22,0,0,95.29
43,42101,1600,3,1,1,0,3,14,2,129,1043,75,22,0,2,96.01
43,42088,1800,3,1,5,4,2,14,11,132,1048,77,22,1,0,108.36
43,42039,1800,3,0,0,1,6,1,9,125,1048,77,22,0,3,111.28
43,42014,1600,3,1,0,0,4,1,13,131,1039,76,22,0,2,95.84
44,42893,1650,4,0,0,0,10,19,1,123,1058,49,22,0,0,100.58
44,42851,2200,4,0,2,1,7,12,2,121,1075,51,22,0,3,137.72
44,42830,1800,4,1,5,1,3,17,10,129,1088,53,22,1,3,111.9
44,42799,1400,4,1,2,0,3,26,8,129,1085,54,22,0,0,83.86
44,42774,2200,4,0,6,1,5,12,1,127,1087,54,22,0,3,139.4
44,42731,1800,4,1,4,1,7,4,1,126,1095,54,22,0,2,111.41
44,42704,1800,4,0,0,1,4,12,3,128,1085,54,22,0,3,111.47
44,42669,2200,4,0,3,0,5,12,10,120,1085,47,22,0,3,138.13
44,42634,1800,4,0,2,0,10,4,10,114,1087,41,22,0,0,110.56
44,42624,1200,4,1,5,1,12,14,4,115,1095,42,22,1,2,71.51
44,42552,1200,4,1,5,1,10,28,7,119,1076,45,22,1,0,70.42
44,42526,1200,4,1,5,4,8,18,9,120,1060,47,22,1,0,70.29
44,42504,1650,4,1,5,3,6,33,9,122,1070,49,22,1,2,99.86
44,42473,1200,4,0,0,2,5,14,5,124,1064,51,22,0,2,70.88
44,42449,1600,4,1,0,1,7,14,4,126,1088,53,22,0,0,99.83
44,42424,1200,4,0,2,1,6,14,1,128,1078,55,22,0,0,71.92
44,42400,1400,4,1,4,1,3,17,7,130,1094,56,22,0,2,84.03
44,42375,1200,4,0,0,1,3,14,4,130,1093,56,22,0,2,71.28
44,42333,1200,4,0,2,1,2,14,1,131,1085,56,22,0,0,72.77
44,42299,1200,4,0,3,1,10,14,2,124,1065,51,22,0,2,71.76
44,42284,1200,4,0,0,2,9,14,10,122,1074,49,22,0,0,71.2
44,42275,1400,4,1,0,1,8,8,14,125,1079,51,22,0,2,85.5
44,42182,1600,4,1,3,0,1,17,12,133,1049,58,22,0,6,97.62
44,42162,1400,3,1,4,0,14,3,12,116,1064,61,22,0,0,84.51
44,42137,1200,3,0,6,0,12,26,5,121,1061,64,22,0,0,71.57
45,42883,1600,4,1,0,0,9,14,12,120,1172,47,20,0,3,97.2
45,42851,1650,4,0,2,0,8,4,12,122,1168,49,20,0,3,100.97
45,42827,1200,4,1,1,0,8,18,13,126,1159,52,20,0,0,71.24
45,42809,1200,4,0,6,1,7,14,8,126,1171,52,20,0,0,72.03
46,42886,1800,4,1,5,1,9,18,2,116,1045,43,13,1,3,108.9
46,42876,1800,4,1,3,1,11,18,4,120,1046,46,13,0,2,110.03
46,42868,1400,4,1,2,1,8,18,7,122,1049,49,13,0,3,83.57
46,42845,1200,4,0,6,0,2,18,12,126,1040,53,13,0,2,71.09
46,42827,1400,4,1,1,0,1,18,13,129,1039,56,13,0,2,83.31
46,42806,1400,4,1,3,1,2,26,10,132,1045,59,13,0,2,83.55
46,42777,1400,3,1,3,0,14,18,10,116,1031,62,13,0,2,83.94
46,42753,1200,3,1,5,1,9,18,8,116,1045,65,13,1,0,70.61
46,42736,1400,3,1,1,0,9,18,6,121,1048,68,13,0,0,84.06
46,42715,1400,3,1,0,1,7,28,6,124,1041,70,13,0,0,83.25
46,42701,1200,3,1,2,1,7,10,8,123,1045,70,13,0,2,70.91
